srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src__ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
0.0,50652,0.0,443,udp,INT,0.5260388851165771,4906,10701,128,58,0,0,https,9326.306740447078,20342.602615068117,11,13,0,0,0,0,446.0,823.1538461538462,0,0,0.08529837709159008,0.07351052435528364,1777313869.82416,1777313870.350199,0.04538838863372803,0.029637575149536133,0.0,0.0,0.0,0,90,0,0,0,139,1,1,335,139,1,1
0.0,57982,0.0,443,tcp,ACC,1.6437039375305176,5628,2822,128,121,0,0,https,3423.9742763258473,1716.8541947035433,9,7,509,1046,2789941310,2129467780,625.3333333333334,403.14285714285717,0,0,0.1799347611138711,0.21871702899493994,1777313869.839402,1777313871.483106,0.2054629921913147,0.22747965653737387,0.1552901268005371,1.520024061203003,0.1552901268005371,0,262,0,0,0,139,1,1,335,139,1,1
0.0,57983,0.0,443,tcp,ACC,0.9486451148986816,2407,1158,128,120,0,0,https,2537.302898837017,1220.6883077911366,6,6,509,1046,4096159359,232802669,401.1666666666667,193.0,0,0,0.17350483632561167,0.09115650625460898,1777313870.000881,1777313870.949526,0.18972902297973632,0.08291420936584473,0.31945013999938965,0.7335929870605469,0.31945013999938965,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57984,0.0,53,tcp,ACC,0.060714006423950195,370,392,128,124,0,0,dns,6094.1456805928065,6456.5002886280545,6,5,515,8212,1357369760,3268209239,61.666666666666664,78.4,0,0,0.011199489080785052,0.002660547990231995,1777313870.24355,1777313870.304264,0.012142801284790039,0.007612466812133789,0.03015589714050293,0.0605168342590332,0.03015589714050293,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57985,0.0,53,tcp,ACC,0.0559229850769043,370,358,128,124,0,0,dns,6616.241952949804,6401.661132854134,6,5,515,8212,660519007,3476613073,61.666666666666664,71.6,0,0,0.012153014495006772,0.004581214642651605,1777313870.244088,1777313870.300011,0.011184597015380859,0.005562961101531982,0.03351402282714844,0.055670976638793945,0.03351402282714844,0,262,0,0,0,191,185,185,335,191,1,185
0.0,62642,0.0,443,udp,INT,1.069904088973999,9077,12723,128,58,0,0,https,8483.938040375684,11891.72013745729,19,17,0,0,0,0,477.7368421052632,748.4117647058823,0,0,0.05359505805680261,0.07831977357459256,1777313870.289522,1777313871.359426,0.04798645443386502,0.0630766898393631,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,57986,0.0,443,tcp,ACC,0.9760451316833496,2772,3829,128,120,0,0,https,2840.0326071185173,3922.974333570275,8,8,509,1045,2873478522,1056790781,346.5,478.625,0,0,0.12377841403200596,0.14007544303903022,1777313870.364801,1777313871.340846,0.1394350188119071,0.10728801999773298,0.22504711151123047,0.9759581089019775,0.22504711151123047,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57987,0.0,53,tcp,ACC,0.23587512969970703,366,402,128,124,0,0,dns,1551.6684631650446,1704.2915906894752,6,5,515,1026,3245202071,2162848753,61.0,80.4,0,0,0.04842318838595081,0.049288556470176034,1777313870.64041,1777313870.876285,0.047175025939941405,0.05265599489212036,0.02544403076171875,0.23580598831176758,0.02544403076171875,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57988,0.0,53,tcp,ACC,0.15615200996398926,366,334,128,124,0,0,dns,2343.869925749944,2138.941407651588,6,5,515,1026,1692187869,3988472159,61.0,66.8,0,0,0.04641758301821652,0.048993745620353024,1777313870.641095,1777313870.797247,0.031230401992797852,0.03289228677749634,0.024726152420043945,0.1560661792755127,0.024726152420043945,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57989,0.0,53,tcp,ACC,0.22968792915344238,379,413,128,124,0,0,dns,1650.0649441913429,1798.0918784987455,6,5,515,1026,1657449416,1570293862,63.166666666666664,82.6,0,0,0.04910219110168353,0.051796356199738124,1777313870.641755,1777313870.871443,0.04593758583068848,0.05144000053405762,0.02398395538330078,0.22959685325622559,0.02398395538330078,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57990,0.0,53,tcp,ACC,0.2340538501739502,379,395,128,124,0,0,dns,1619.2854751943835,1687.6458118780515,6,5,515,1026,3081425656,412242144,63.166666666666664,79.0,0,0,0.049616484207834155,0.05055002140141683,1777313870.642332,1777313870.876386,0.04681077003479004,0.05265599489212036,0.023547887802124023,0.23388385772705078,0.023547887802124023,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57991,0.0,53,tcp,ACC,0.23271918296813965,390,399,128,124,0,0,dns,1675.8395033270326,1714.5127226345796,6,5,515,1026,2575528574,686490466,65.0,79.8,0,0,0.04559582846053431,0.038536226268670835,1777313870.653797,1777313870.886516,0.04654383659362793,0.049794018268585205,0.03371310234069824,0.2326641082763672,0.03371310234069824,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57992,0.0,53,tcp,ACC,0.22193312644958496,390,534,128,124,0,0,dns,1757.2861079330294,2406.1302093236864,6,5,514,1026,4240928940,493113086,65.0,106.8,0,0,0.043382098956983174,0.04058250737836024,1777313870.654516,1777313870.876449,0.04438662528991699,0.047232747077941895,0.032911062240600586,0.22169995307922363,0.032911062240600586,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57993,0.0,443,tcp,ACC,11.115143060684204,12181,129551,128,48,0,0,https,1095.8923275657944,11655.360555658503,45,87,516,99,3025558851,2075606371,270.68888888888887,1489.0919540229886,0,0,0.5860799611623634,0.4495812665987727,1777313870.795291,1777313881.910434,0.2526168877428228,0.12761060581650846,0.14063811302185059,11.1150381565094,0.14063811302185059,0,262,0,0,0,139,3,3,335,139,1,3
0.0,65001,0.0,443,udp,INT,0.5187211036682129,3452,9124,128,57,0,0,https,6654.828530377254,17589.413531622846,11,10,0,0,0,0,313.8181818181818,912.4,0,0,0.07369730257864185,0.07768986308554561,1777313870.805081,1777313871.323802,0.05187211036682129,0.04222289721171061,0.0,0.0,0.0,0,90,0,0,0,139,3,3,335,139,1,3
0.0,63159,0.0,443,udp,INT,1.8495008945465088,7559,10200,128,57,0,0,https,4087.0485774236085,5515.001387712767,18,19,0,0,0,0,419.94444444444446,536.8421052631579,0,0,0.09006620790523139,0.09145616814745686,1777313870.813182,1777313872.662683,0.09266240456525017,0.09594366285536024,0.0,0.0,0.0,0,90,0,0,0,139,1,1,335,139,1,1
0.0,57994,0.0,53,tcp,ACC,0.4958949089050293,370,347,128,124,0,0,dns,746.1258289926508,699.7450342174319,6,5,515,1026,2757751639,488442784,61.666666666666664,69.4,0,0,0.1241046680548695,0.12806848795039802,1777313870.901685,1777313871.39758,0.09917898178100586,0.09861445426940918,0.10138893127441406,0.49568891525268555,0.10138893127441406,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57995,0.0,53,tcp,ACC,0.4952249526977539,370,450,128,124,0,0,dns,747.1352119565322,908.6779604876743,6,5,514,1026,3936958929,977160051,61.666666666666664,90.0,0,0,0.12525096620576578,0.12806848795039802,1777313870.902403,1777313871.397628,0.09904499053955078,0.09861445426940918,0.10075592994689941,0.49497079849243164,0.10075592994689941,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57996,0.0,53,tcp,ACC,0.41710901260375977,486,452,128,124,0,0,dns,1165.1630276847661,1083.6495648426219,7,6,515,1026,479994102,3987827145,69.42857142857143,75.33333333333333,0,0,0.09483559869292404,0.1216944217467486,1777313870.980385,1777313871.397494,0.06951816876729329,0.07889156341552735,0.022809982299804688,0.4169888496398926,0.022809982299804688,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57997,0.0,53,tcp,ACC,0.4167318344116211,384,352,128,124,0,0,dns,921.4558819154414,844.6678917558213,6,5,515,1026,3055847389,1482930308,64.0,70.4,0,0,0.128799933531341,0.12806848795039802,1777313870.980966,1777313871.397698,0.08334636688232422,0.09861445426940918,0.022256851196289062,0.41640782356262207,0.022256851196289062,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57998,0.0,53,tcp,ACC,0.4194610118865967,381,419,128,124,0,0,dns,908.3084940037412,998.9009422245867,6,5,515,1026,1223565826,2873641675,63.5,83.8,0,0,0.12395409829876344,0.023601397343757356,1777313870.99708,1777313871.416541,0.08389220237731934,0.023485958576202393,0.32558298110961914,0.41924285888671875,0.32558298110961914,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57999,0.0,53,tcp,ACC,0.41884517669677734,381,378,128,124,0,0,dns,909.643995437065,902.4814442918912,6,5,515,1026,1648547909,92824655,63.5,75.6,0,0,0.12276080739280573,0.023486539876796535,1777313870.997563,1777313871.416408,0.08376903533935547,0.023485958576202393,0.3249690532684326,0.4187600612640381,0.3249690532684326,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58329,0.0,443,udp,INT,0.4932069778442383,5406,10316,128,58,0,0,https,10960.915483453056,20916.16798507246,15,15,0,0,0,0,360.4,687.7333333333333,0,0,0.03940847200762032,0.05086794348841746,1777313871.344659,1777313871.837866,0.03039991855621338,0.030066217694963728,0.0,0.0,0.0,0,90,0,0,0,139,3,3,335,139,1,3
0.0,59848,0.0,443,udp,INT,19.043570041656494,46707,30663,128,57,0,0,https,2452.63886434275,1610.1497740668794,149,168,0,0,0,0,313.4697986577181,182.51785714285714,0,0,0.4411578682224744,0.4215413173175923,1777313871.345867,1777313890.389437,0.12865259518494476,0.11361146115971182,0.0,0.0,0.0,0,90,0,0,0,139,4,4,335,139,1,4
0.0,58001,0.0,53,tcp,FIN,0.1004939079284668,380,389,128,124,0,0,dns,3781.3237422360985,3870.8814098153744,6,5,0,1026,3442554306,4249696303,63.333333333333336,77.8,0,0,0.017933926325161848,0.025983015522709773,1777313871.381715,1777313871.482209,0.015878582000732423,0.021208763122558594,0.01614999771118164,0.1004939079284668,0.01614999771118164,0,2,0,0,0,191,185,185,335,191,1,185
0.0,58002,0.0,53,tcp,ACC,0.08284807205200195,380,348,128,124,0,0,dns,4586.709027597916,4200.459846326513,6,5,515,1026,367397194,2226305361,63.333333333333336,69.6,0,0,0.013896519972505144,0.015461584916630225,1777313871.382341,1777313871.465189,0.01656961441040039,0.016938745975494385,0.015497207641601562,0.08278799057006836,0.015497207641601562,0,262,0,0,0,191,185,185,335,191,1,185
0.0,53729,0.0,443,udp,INT,0.697829008102417,6687,13265,128,58,0,0,https,9582.576709133567,19008.95469517822,19,18,0,0,0,0,351.94736842105266,736.9444444444445,0,0,0.046980258017360374,0.06364062951065091,1777313871.402551,1777313872.10038,0.03303327825334337,0.03515770856071921,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,58003,0.0,443,tcp,ACC,0.5028908252716064,2750,2851,128,120,0,0,https,5468.383716316065,5669.222536442582,7,6,508,1045,3554119361,883961392,392.85714285714283,475.1666666666667,0,0,0.09512903170083681,0.0636382531885938,1777313871.41597,1777313871.918861,0.08381513754526775,0.06369762420654297,0.08886289596557617,0.40724992752075195,0.08886289596557617,0,262,0,0,0,139,3,3,335,139,1,3
0.0,58004,0.0,443,tcp,ACC,12.278203964233398,2306,5940,128,121,0,0,https,187.81248517433121,483.7841118540882,8,10,512,1047,2542222546,2170983357,288.25,594.0,0,0,3.3591041621554347,3.015309644130806,1777313871.417778,1777313883.695982,1.748337984085083,1.3556871149275038,0.0771338939666748,12.278203964233398,0.0771338939666748,0,262,0,0,0,139,4,4,335,139,1,4
0.0,58005,0.0,443,tcp,ACC,12.278043985366821,2296,5942,128,120,0,0,https,187.0004703303239,483.95330779738003,9,10,512,1076,4241618799,1885265673,255.11111111111111,594.2,0,0,3.1985726982980336,3.014169788345146,1777313871.418909,1777313883.696953,1.5296871066093445,1.354666339026557,0.08623886108398438,12.278043985366821,0.08623886108398438,0,262,0,0,0,139,4,4,335,139,1,4
0.0,58006,0.0,443,tcp,ACC,12.275842905044556,3804,6006,128,121,0,0,https,309.87688824502703,489.25357276541337,9,11,512,1047,4074365482,2208032988,422.6666666666667,546.0,0,0,3.196194427958755,2.8904310753271933,1777313871.420139,1777313883.695982,1.5294662415981293,1.2201184034347534,0.07490396499633789,12.275842905044556,0.07490396499633789,0,262,0,0,0,139,4,4,335,139,1,4
0.0,58007,0.0,53,tcp,ACC,0.08025503158569336,380,357,128,124,0,0,dns,4734.905618898798,4448.319226175976,6,5,515,1026,207019355,3021371892,63.333333333333336,71.4,0,0,0.014750039760032908,0.007804715995968957,1777313871.424803,1777313871.505058,0.016051006317138673,0.010984241962432861,0.036477088928222656,0.08015298843383789,0.036477088928222656,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58008,0.0,53,tcp,ACC,0.06616592407226562,380,348,128,124,0,0,dns,5743.137503603344,5259.504871720957,6,5,515,1026,1249086825,4123352941,63.333333333333336,69.6,0,0,0.013832494641067037,0.009409700653952885,1777313871.425435,1777313871.491601,0.013233184814453125,0.0076310038566589355,0.035897016525268555,0.06610798835754395,0.035897016525268555,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58919,0.0,443,udp,INT,0.9057559967041016,7267,13104,128,57,0,0,https,8023.132086835118,14467.472528675846,18,22,0,0,0,0,403.72222222222223,595.6363636363636,0,0,0.06231363866620117,0.06496653840310394,1777313871.45335,1777313872.359106,0.0435333532445571,0.04067381223042806,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,58009,0.0,443,tcp,ACC,0.6056709289550781,4255,4038,128,121,0,0,https,7025.267016432265,6666.986653902112,10,10,509,1045,3464936526,3374126719,425.5,403.8,0,0,0.06913019822413315,0.09022885060894445,1777313871.480346,1777313872.086017,0.06729676988389757,0.061628792021009654,0.05102896690368652,0.6055891513824463,0.05102896690368652,0,262,0,0,0,139,2,2,335,139,1,2
0.0,64522,0.0,443,udp,INT,0.8098678588867188,8513,15228,128,58,0,0,https,10511.591374551346,18803.06747934546,18,21,0,0,0,0,472.94444444444446,725.1428571428571,0,0,0.03816965489626329,0.04806846991747795,1777313871.49145,1777313872.301318,0.03328082140754251,0.02970074415206909,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,58010,0.0,443,tcp,ACC,0.6452739238739014,2751,2833,128,121,0,0,https,4263.305703544278,4390.3835180446895,7,7,509,1045,3624794238,1392549952,393.0,404.7142857142857,0,0,0.10795917761047474,0.052195866294137576,1777313871.527842,1777313872.173116,0.10754565397898357,0.051327149073282875,0.17962884902954102,0.4874238967895508,0.17962884902954102,0,262,0,0,0,139,2,2,335,139,1,2
0.0,58011,0.0,443,tcp,ACC,0.6765789985656738,2687,2833,128,121,0,0,https,3971.450496832381,4187.242001312295,7,7,509,1045,2031038572,3603770691,383.85714285714283,404.7142857142857,0,0,0.1174840735550264,0.051797543830588225,1777313871.560289,1777313872.236868,0.1127631664276123,0.05106035868326823,0.14896416664123535,0.45519113540649414,0.14896416664123535,0,262,0,0,0,139,2,2,335,139,1,2
0.0,58012,0.0,53,tcp,FIN,0.35309505462646484,379,400,128,120,0,0,dns,1073.3653588010166,1132.8394288137379,6,5,0,1054,286937697,168837999,63.166666666666664,80.0,0,0,0.06319701898998688,0.03649574191466843,1777313871.672325,1777313872.02542,0.06430740356445312,0.050549983978271484,0.1510930061340332,0.35309505462646484,0.1510930061340332,0,2,0,0,0,191,4,4,335,191,1,4
0.0,58013,0.0,53,tcp,ACC,0.28617095947265625,379,366,128,121,0,0,dns,1324.3831613746033,1278.9557706150524,6,5,512,1054,4287751185,560867919,63.166666666666664,73.2,0,0,0.05581216169495029,0.0302964949596178,1777313871.672969,1777313871.95914,0.05723419189453125,0.03430747985839844,0.1491069793701172,0.28611183166503906,0.1491069793701172,0,262,0,0,0,191,4,4,335,191,1,4
0.0,54093,0.0,443,udp,INT,0.5996577739715576,10015,6183,128,58,0,0,https,16701.192638044617,10310.881086473275,14,14,0,0,0,0,715.3571428571429,441.64285714285717,0,0,0.0763087298333164,0.048919398226994086,1777313871.779328,1777313872.378986,0.0461275210747352,0.03309323237492488,0.0,0.0,0.0,0,90,0,0,0,139,3,3,335,139,1,3
0.0,50368,0.0,443,udp,INT,1.0669901371002197,8209,10756,128,57,0,0,https,7693.604387299926,10080.69299424997,18,15,0,0,0,0,456.05555555555554,717.0666666666667,0,0,0.06023687495915848,0.0993638599466496,1777313871.953734,1777313873.020724,0.049192470662734085,0.06438142912728446,0.0,0.0,0.0,0,90,0,0,0,139,3,3,335,139,1,3
0.0,58014,0.0,53,tcp,ACC,0.41851305961608887,425,373,128,124,0,0,dns,1015.4999712311528,891.2505629864,7,5,515,1026,3243703667,3247018144,60.714285714285715,74.6,0,0,0.1091538120328396,0.10666506953562235,1777313871.96141,1777313872.379923,0.06975217660268147,0.0851365327835083,0.07799291610717773,0.4184150695800781,0.07799291610717773,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58015,0.0,53,tcp,ACC,0.42406487464904785,371,339,128,124,0,0,dns,874.866140014629,799.4059877761705,6,5,515,1026,181153124,1471830166,61.833333333333336,67.8,0,0,0.11459005145510182,0.10561289245186042,1777313871.961909,1777313872.385974,0.08481297492980958,0.08658576011657715,0.07758092880249023,0.42371296882629395,0.07758092880249023,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58016,0.0,443,tcp,ACC,2.431544065475464,5690,10545,128,121,0,0,https,2340.076859305191,4336.750523967178,10,12,509,1046,311727425,4285402344,569.0,878.75,0,0,0.3013316256892969,0.2819539197336131,1777313872.022282,1777313874.453826,0.2701715628306071,0.19413690133528275,0.29664015769958496,2.431483030319214,0.29664015769958496,0,262,0,0,0,139,3,3,335,139,1,3
0.0,58017,0.0,53,tcp,ACC,0.49287915229797363,385,419,128,124,0,0,dns,781.1245377391119,850.10696444854,6,5,515,1026,1483179397,1898172179,64.16666666666667,83.8,0,0,0.07670380813452174,0.0483018316319582,1777313872.080829,1777313872.573708,0.09857583045959473,0.0677340030670166,0.22212600708007812,0.49281907081604004,0.22212600708007812,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58018,0.0,53,tcp,ACC,0.5013890266418457,385,401,128,124,0,0,dns,767.8668250452454,799.7781736185542,6,5,515,1026,2838662869,2874239102,64.16666666666667,80.2,0,0,0.07727840952789823,0.04551405583184941,1777313872.081412,1777313872.582801,0.10027780532836914,0.07000523805618286,0.22145700454711914,0.5013208389282227,0.22145700454711914,0,262,0,0,0,191,185,185,335,191,1,185
0.0,50268,0.0,443,udp,INT,7.865208864212036,28554,810382,128,57,0,0,https,3630.418529624215,103033.75460089411,145,652,0,0,0,0,196.9241379310345,1242.9171779141104,0,0,0.20643373680367522,0.10303823056557962,1777313872.084525,1777313879.949734,0.05448671513133579,0.011711150636687623,0.0,0.0,0.0,0,90,0,0,0,139,3,3,335,139,1,3
0.0,137,0.0,137,udp,INT,2.2528040409088135,1100,0,128,0,0,0,other,488.28037415817323,0.0,10,0,0,0,0,0,110.0,0.0,0,0,0.3545896303032475,0.0,1777313872.084764,1777313874.337568,0.25031156010097927,0.0,0.0,0.0,0.0,1,90,0,0,0,1,2,2,1,1,2,1
0.0,58019,0.0,443,tcp,ACC,0.5439589023590088,2356,1827,128,57,0,0,https,4331.209563411204,3358.709623239503,6,5,513,282,166496444,2756422949,392.6666666666667,365.4,0,0,0.09271616782340823,0.11772522996887429,1777313872.193144,1777313872.737103,0.08598337173461915,0.10283201932907104,0.13324689865112305,0.5439589023590088,0.13324689865112305,0,262,0,0,0,139,3,3,335,139,1,3
0.0,58020,0.0,443,tcp,ACC,0.7274549007415771,4224,10422,128,121,0,0,https,5806.545527006552,14326.6613358102,9,13,509,1045,3933528938,2053928646,469.3333333333333,801.6923076923077,0,0,0.07682047263556874,0.07403946832024373,1777313872.315457,1777313873.042912,0.09093186259269714,0.04266907771428426,0.0445399284362793,0.5564858913421631,0.0445399284362793,0,262,0,0,0,139,3,3,335,139,1,3
0.0,53204,0.0,443,udp,INT,0.5177168846130371,7004,10737,128,58,0,0,https,13528.629658727623,20739.13430122194,11,12,0,0,0,0,636.7272727272727,894.75,0,0,0.05219957096252741,0.04703144415577809,1777313872.378354,1777313872.896071,0.04964039325714111,0.02646745334972035,0.0,0.0,0.0,0,90,0,0,0,139,1,1,335,139,1,1
0.0,58021,0.0,443,tcp,ACC,0.6426489353179932,4314,2908,128,57,0,0,https,6712.840810769199,4525.021112127221,13,14,511,285,3288395217,3101204251,331.84615384615387,207.71428571428572,0,0,0.060513307175390656,0.049169009234270124,1777313872.438098,1777313873.080747,0.0535540779431661,0.03601391498859112,0.1747140884399414,0.6425750255584717,0.1747140884399414,0,262,0,0,0,139,2,2,335,139,1,2
0.0,58022,0.0,53,tcp,ACC,0.2658510208129883,497,346,128,124,0,0,dns,1869.4680896095279,1301.4808028267537,8,6,0,8212,2146806013,3466909817,62.125,57.666666666666664,0,0,0.025450573459143342,0.026099131202359894,1777313872.542917,1777313872.808768,0.037978717258998325,0.04431939125061035,0.04442596435546875,0.2657890319824219,0.04442596435546875,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58023,0.0,53,tcp,ACC,0.14301800727844238,509,632,128,124,0,0,dns,3558.992393237767,4419.023953882649,8,7,0,8212,1666633229,3758932829,63.625,90.28571428571429,0,0,0.019603842331705194,0.01833925930445903,1777313872.543401,1777313872.686419,0.02043114389692034,0.01652248700459798,0.04386305809020996,0.14284300804138184,0.04386305809020996,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58024,0.0,53,tcp,ACC,0.26474690437316895,559,808,128,124,0,0,dns,2111.4505618999506,3051.9714740879426,9,8,0,8212,4077867774,861335982,62.111111111111114,101.0,0,0,0.02979962094769526,0.027934444782229673,1777313872.544121,1777313872.808868,0.03309336304664612,0.03165670803615025,0.043257951736450195,0.264585018157959,0.043257951736450195,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58025,0.0,53,tcp,ACC,0.3184490203857422,385,515,128,124,0,0,dns,1208.9847207997173,1617.2133278229985,6,5,514,1026,885025891,3058228916,64.16666666666667,103.0,0,0,0.062196205203371886,0.045437737555695926,1777313872.544587,1777313872.863036,0.06368980407714844,0.06896525621414185,0.04281806945800781,0.31838321685791016,0.04281806945800781,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58026,0.0,443,tcp,ACC,1.1512951850891113,66,132,128,57,0,0,https,57.32674022682683,114.65348045365366,1,2,64240,65535,2723382066,3769707982,66.0,66.0,0,0,0.0,0.0,1777313872.741454,1777313873.892749,0.0,1.020029067993164,0.0,1.1512951850891113,0.0,0,262,0,0,0,139,2,2,335,139,1,2
0.0,58027,0.0,53,tcp,ACC,0.19709181785583496,372,358,128,124,0,0,dns,1887.4451717326165,1816.412288925475,6,5,515,1026,3675082663,599344425,62.0,71.6,0,0,0.03941485946056813,0.019655329348461554,1777313872.873531,1777313873.070623,0.039418363571166994,0.02244722843170166,0.10735678672790527,0.19702386856079102,0.10735678672790527,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58028,0.0,53,tcp,ACC,0.19667601585388184,372,356,128,124,0,0,dns,1891.4355082135337,1810.0834433441344,6,5,515,1026,1845684351,911678177,62.0,71.2,0,0,0.03930179342131845,0.01621761612009373,1777313872.874092,1777313873.070768,0.039335203170776364,0.02244722843170166,0.1068718433380127,0.19646286964416504,0.1068718433380127,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58030,0.0,53,tcp,ACC,0.06566786766052246,372,408,128,124,0,0,dns,5664.871013066793,6213.0843369119675,6,5,515,1026,2443897309,97311104,62.0,81.6,0,0,0.015226822084415104,0.012487661145602678,1777313873.991096,1777313874.056764,0.013133573532104491,0.014695525169372559,0.006979942321777344,0.06560707092285156,0.006979942321777344,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58031,0.0,53,tcp,ACC,0.06208395957946777,372,359,128,124,0,0,dns,5991.885867457248,5782.4920064977205,6,5,515,1026,951471624,4092336265,62.0,71.8,0,0,0.012797042143663156,0.011952556107509019,1777313873.991584,1777313874.053668,0.012416791915893555,0.01391899585723877,0.006575822830200195,0.06201291084289551,0.006575822830200195,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58032,0.0,443,tcp,RST,14.589579105377197,4270,4546,128,48,0,0,https,292.6746528572734,311.5922650794297,15,10,0,79,136042163,1002436786,284.6666666666667,454.6,0,0,3.2788724183374183,4.0882103934521945,1777313874.021731,1777313888.61131,1.0421127932412284,1.5939049985673692,0.2444469928741455,14.589498043060303,0.2444469928741455,0,6,0,0,0,139,1,1,335,139,1,1
0.0,137,0.0,137,udp,INT,1.9410591125488281,1100,0,128,0,0,0,other,566.700927802027,0.0,10,0,0,0,0,0,110.0,0.0,0,0,0.25862418635589196,0.0,1777313874.035241,1777313875.9763,0.21567323472764757,0.0,0.0,0.0,0.0,1,90,0,0,0,1,1,1,1,1,1,1
0.0,57893,0.0,443,tcp,ACC,0.047132015228271484,55,66,128,52,0,0,https,1166.9350383942212,1400.3220460730654,1,1,513,148,3979479282,1415415681,55.0,66.0,0,0,0.0,0.0,1777313875.217881,1777313875.265013,0.0,0.0,0.0,0.0,0.0,0,262,0,0,0,139,1,1,335,139,1,1
0.0,58033,0.0,53,tcp,ACC,0.0438389778137207,370,406,128,124,0,0,dns,8439.977810892242,9261.164841141217,6,5,515,8212,1063695632,2650861793,61.666666666666664,81.2,0,0,0.007559210821219204,0.006856940390302021,1777313875.296899,1777313875.340738,0.008767795562744141,0.00642848014831543,0.018143892288208008,0.043753862380981445,0.018143892288208008,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58034,0.0,53,tcp,ACC,0.05160403251647949,370,338,128,124,0,0,dns,7169.9823048100425,6549.875727096742,6,5,515,1026,546435815,1971025858,61.666666666666664,67.6,0,0,0.010202978927475397,0.00674942281056907,1777313875.297496,1777313875.3491,0.010320806503295898,0.006151258945465088,0.027042865753173828,0.05153083801269531,0.027042865753173828,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58035,0.0,443,tcp,ACC,8.817028045654297,5173,7460,128,47,0,0,https,586.705630651776,846.0900840251786,20,20,512,81,1130263595,2626941338,258.65,373.0,0,0,1.3268990728890044,1.3161169040450145,1777313875.342366,1777313884.159394,0.45821794710661234,0.4603610540691175,0.07027506828308105,8.817028045654297,0.07027506828308105,0,262,0,0,0,139,1,1,335,139,1,1
0.0,58036,0.0,53,tcp,ACC,0.019752025604248047,379,380,128,124,0,0,dns,19187.905463148494,19238.53318204862,6,5,515,8212,780999993,1039840909,63.166666666666664,76.0,0,0,0.0037781871164926455,0.0022948990479162838,1777313875.435622,1777313875.455374,0.0039504051208496095,0.004291236400604248,0.0026009082794189453,0.019675016403198242,0.0026009082794189453,0,262,0,0,0,191,185,185,335,191,1,185
0.0,58037,0.0,53,tcp,ACC,0.08125686645507812,379,395,128,124,0,0,dns,4664.221210271819,4861.127646589362,6,5,515,8212,1204761107,1972257943,63.166666666666664,79.0,0,0,0.017044425391389822,0.013505160601532326,1777313875.436408,1777313875.517665,0.016251373291015624,0.01840299367904663,0.007684946060180664,0.08118987083435059,0.007684946060180664,0,262,0,0,0,191,185,185,335,191,1,185
0.0,61565,0.0,443,udp,INT,4.000126123428345,7752,0,128,0,0,0,https,1937.938895125656,0.0,6,0,0,0,0,0,1292.0,0.0,0,0,0.567926128497302,0.0,1777313875.485957,1777313879.486083,0.800025224685669,0.0,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
